"gene_id","gene_symbol","entrez_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000203485.14","INF2","64423",4792.33692832614,0.0241220789657129,0.0453649729902886,0.538798384130616,0.590025978708269,0.727478967746509
"ENSG00000138606.20","SHF","90525",60.3451409819431,-0.0725620031728628,0.204730296666436,-0.538765801745085,0.590048463460406,0.727478967746509
"ENSG00000278383.1",NA,NA,56.9428626660451,0.071619622295474,0.216300588281013,0.53855312874938,0.590195236492008,0.727607909681976
"ENSG00000099904.16","ZDHHC8","29801",1017.49296537534,-0.0415435523860333,0.0812177747699435,-0.538285700339714,0.590379822000238,0.727783446048328
"ENSG00000171862.15","PTEN","5728",4078.78769687185,0.0250523437646899,0.0472003654545124,0.537876801959005,0.590662104853285,0.728062788238968
"ENSG00000111254.8","AKAP3","10566",9.22212465780238,0.0414021741639969,0.258757738202502,0.53779275504585,0.59072013430417,0.728062788238968
"ENSG00000119650.13","IFT43","112752",1046.94357379326,-0.0381226702320498,0.0739303233266108,-0.5377740142284,0.59073307409416,0.728062788238968
"ENSG00000100364.19","KIAA0930","23313",1782.9536013318,-0.0304731291845351,0.0581682380828309,-0.537516474958155,0.590910907938424,0.728229921273835
"ENSG00000167797.8","CDK2AP2","10263",4156.87680188199,-0.0334183046161093,0.0653432433071306,-0.537123790310318,0.591182108614038,0.728512086113448
"ENSG00000223572.10","CKMT1B","1159",390.621306781503,0.0585142910099159,0.122507460177675,0.536434090085163,0.591658576280666,0.7290471425076
"ENSG00000226396.1",NA,NA,13.5012913818254,0.0489543193477633,0.254275806228584,0.536045021210788,0.591927435688425,0.729326323918166
"ENSG00000269556.9","TMEM185A","84548",659.700345305589,-0.0442355136727205,0.0876331249161391,-0.535945594783072,0.591996151622727,0.729358882046403
"ENSG00000183323.13","CCDC125","202243",2216.61903280389,0.0306234871363724,0.0582335942854286,0.535750421665051,0.592131050987146,0.729472969878157
"ENSG00000046647.14","GEMIN8","54960",536.793260994608,-0.0496750193412771,0.100331237257487,-0.535647856865355,0.592201947174287,0.729508198640554
"ENSG00000254290.3",NA,NA,17.5684176350793,0.0570098939914538,0.247029127649102,0.535129980791744,0.592559979746352,0.729897108114106
"ENSG00000273026.1",NA,NA,16.6549635296968,0.0530407848483068,0.250954988842177,0.534891036307403,0.592725206990789,0.730048487342033
"ENSG00000110200.9","ANAPC15","25906",2004.98784571413,-0.0335446683246243,0.0648648883950777,-0.534470389371783,0.593016130610893,0.7303546517543
"ENSG00000164306.11","PRIMPOL","201973",452.077399372106,-0.0532854210170767,0.109806693239047,-0.534052309621759,0.593305343556048,0.730606494463948
"ENSG00000226328.8","NUP50-DT","100506714",350.82109991234,0.0588063885210199,0.124475946522307,0.534099032407215,0.593273019161541,0.730606494463948
"ENSG00000276223.1",NA,NA,33.0944352271257,-0.0635309973941036,0.236539154646445,-0.533974273605458,0.593359333295422,0.730620809796719
"ENSG00000104833.12","TUBB4A","10382",31.8873124127964,-0.065049259626409,0.233274455455239,-0.533830037424835,0.593459129982797,0.730691522501843
"ENSG00000176268.5",NA,NA,26.8210965223564,-0.0640281255625032,0.23540938020226,-0.5337547236232,0.593511242485813,0.730695943239341
"ENSG00000266967.7","AARSD1","80755",38.2688414682719,0.0689023335640134,0.224529433848878,0.533702385495878,0.593547458473845,0.730695943239341
"ENSG00000140479.18","PCSK6","5046",418.486089019209,0.0540381073031021,0.11312837699795,0.533625864717838,0.593600409754628,0.73070896978075
"ENSG00000158062.21","UBXN11","91544",758.620632141365,0.0448638724186204,0.0888597260353885,0.533530748099455,0.593666232104425,0.730737837333019
"ENSG00000286081.2","LOC105373682","105373682",102.094400630997,-0.0715365336238852,0.18442711513844,-0.533341544680604,0.593797174082764,0.730770393039828
"ENSG00000259692.6",NA,NA,19.3888479195166,0.057387910533252,0.246381893767752,0.533308852056227,0.59381980100082,0.730770393039828
"ENSG00000100379.18","KCTD17","79734",364.320281561483,-0.0573390088791272,0.12097183939236,-0.533390863407833,0.593763040806054,0.730770393039828
"ENSG00000171817.17","ZNF540","163255",19.1009148836788,-0.0566852393333372,0.246281695796534,-0.533201022425083,0.593894433848307,0.73081008962882
"ENSG00000275221.2","H2AC15","8330",16.5343984519854,-0.0513645448648838,0.251510157591515,-0.533135394939353,0.593939859141824,0.730813842091887
"ENSG00000116044.17","NFE2L2","4780",3619.11315887871,-0.0244145458161079,0.046554349060537,-0.53289003838186,0.594109701356447,0.730918526864979
"ENSG00000205482.11","SPDYE18","100505767",75.5020629399868,-0.0716476168982154,0.205532658950558,-0.532912722887095,0.59409399761788,0.730918526864979
"ENSG00000198793.14","MTOR","2475",3870.41167117975,0.0270526999176482,0.0516829699426396,0.53253130645043,0.59435806493465,0.73117192295192
"ENSG00000240137.8","ERICH6-AS1","101928085",94.8350372781396,0.0719056239416865,0.183322419305582,0.532278598011765,0.594533052958547,0.731335023632175
"ENSG00000134765.10","DSC1","1823",8.69390998605755,-0.0406117809731688,0.258509885560493,-0.532014340304046,0.594716063454395,0.731507968785001
"ENSG00000004660.15","CAMKK1","84254",114.236024820889,0.0711138794441197,0.176020952256999,0.531717983177221,0.594921334868427,0.731708268516681
"ENSG00000163879.11","DNALI1","7802",60.8704472642697,-0.0699402040767168,0.215617731411639,-0.531514892708631,0.595062023922576,0.731829113924891
"ENSG00000101343.15","CRNKL1","51340",3432.32396097195,-0.0284243992716576,0.0546871946569957,-0.531373301010596,0.595160119254695,0.73189756251187
"ENSG00000152520.14","PAN3","255967",2184.19430286793,0.0307493339454003,0.0593569221370039,0.531170831218363,0.595300404012793,0.732017880043111
"ENSG00000094631.22","HDAC6","10013",982.636270662856,0.0465015057852639,0.093157995538436,0.531077987163119,0.595364737695986,0.732044792977682
"ENSG00000223343.1",NA,NA,33.2318080951892,0.0648272563910345,0.23407065097887,0.530766524609051,0.59558058010271,0.732257979928091
"ENSG00000290453.1",NA,NA,12.6294885653723,-0.0488726160494428,0.253318459845702,-0.530520737290362,0.595750935004383,0.732415214220529
"ENSG00000234782.3",NA,NA,21.5455396883454,0.0602691654274676,0.242056580502346,0.530247793909417,0.595940137772736,0.732543379617149
"ENSG00000269743.3","SLC25A53","401612",96.6836453722701,-0.0706406752262862,0.179246965314769,-0.530254811967978,0.595935272552195,0.732543379617149
"ENSG00000074201.9","CLNS1A","1207",6438.14112271794,0.0238838244512335,0.0445711084922228,0.530105537051362,0.596038760258067,0.732612391091912
"ENSG00000166819.12","PLIN1","5346",15.8651528862304,-0.0544993246089929,0.248351572776303,-0.530012995835448,0.596102920347461,0.732639036795347
"ENSG00000168899.5","VAMP5","10791",131.241874628361,0.0721014063613416,0.19152730612906,0.529911465428711,0.596173316386046,0.732673342435242
"ENSG00000158865.13","SLC5A11","115584",25.0026182131633,-0.0622896795354394,0.237607381905389,-0.529640242033909,0.596361387514462,0.732852250895997
"ENSG00000188157.15","AGRN","375790",4298.57294194661,-0.0260750890591269,0.050386324667157,-0.529016815861679,0.59679378472707,0.733279111670208
"ENSG00000232893.1","IQCA1-AS1","107080627",13.7548487540608,0.051024636747803,0.252004592160593,0.529071631773446,0.596755759672836,0.733279111670208
"ENSG00000132153.15","DHX30","22907",2962.70852650259,0.0286460099010973,0.0552987108363014,0.528654107327319,0.59704541849958,0.733485781255143
"ENSG00000287222.1",NA,NA,348.644036019397,-0.0615650298957006,0.135451067968501,-0.528590460620659,0.597089579209147,0.733485781255143
"ENSG00000101311.17","FERMT1","55612",215.791988808533,-0.0647939134091395,0.147373655074303,-0.528651607209359,0.597047153156478,0.733485781255143
"ENSG00000142606.16","MMEL1","79258",52.5431703679327,0.0689275896144309,0.221781010803107,0.528491579208453,0.597158190157421,0.733517816770291
"ENSG00000239218.2",NA,NA,26.2974029714153,0.0639812326689433,0.235342468703666,0.528286345662794,0.597300607214702,0.733554478799429
"ENSG00000215548.2",NA,NA,90.289961320282,0.0719952137708982,0.195796279956702,0.52834745154455,0.597258202591226,0.733554478799429
"ENSG00000246548.3","LINC02288","283575",78.3526169832919,-0.0713761704093702,0.191319561772189,-0.528224453573854,0.597343558824621,0.733554478799429
"ENSG00000176463.14","SLCO3A1","28232",262.508910116456,-0.0601319580342243,0.13095415744432,-0.528142258576319,0.597400602331844,0.733554478799429
"ENSG00000215301.11","DDX3X","1654",13881.662134605,-0.0222811208906913,0.0427916318961003,-0.528142102596739,0.597400710584367,0.733554478799429
"ENSG00000250220.1",NA,NA,12.51522843566,-0.0494414788070547,0.252669111172615,-0.527925712724023,0.597550897479953,0.733686656552703
"ENSG00000143442.24","POGZ","23126",6660.31518907034,0.0227157800253263,0.0433827372253226,0.52774938078172,0.597673294578248,0.733784696967073
"ENSG00000165417.12","GTF2A1","2957",3480.09106189564,0.0281017246547783,0.0543364508892192,0.527331057255536,0.597963710590486,0.734056136065645
"ENSG00000263766.6","KPNB1-DT","112268184",67.8597840016327,-0.0709858382886153,0.201344639021869,-0.527308299799696,0.597979511514916,0.734056136065645
"ENSG00000268093.1",NA,NA,17.9795538226111,-0.0528902993477963,0.249495214746765,-0.526776573002467,0.598348753270004,0.734457124476476
"ENSG00000272872.1",NA,NA,86.7784448175478,-0.0707208526595475,0.206119414037339,-0.526436751052018,0.598584786632355,0.734694557701345
"ENSG00000256745.1",NA,NA,21.7729489196313,-0.0545455812402345,0.247631996050702,-0.526370147336597,0.598631053158151,0.734699056558887
"ENSG00000125703.15","ATG4C","84938",883.36815475638,0.0421371136969387,0.0839622928994528,0.526226495242233,0.598730847157045,0.734769244294485
"ENSG00000117266.16","CDK18","5129",1265.74507293466,-0.0392843578312986,0.0782972012608597,-0.52608039504597,0.598832349571395,0.734833378364927
"ENSG00000288552.1",NA,NA,15.9464574502704,-0.0543753716683872,0.247890355008488,-0.526028615555149,0.598868324998205,0.734833378364927
"ENSG00000167778.9","SPRYD3","84926",2769.32767598198,0.0260056758047185,0.0502882047661995,0.52588242862301,0.598969898246975,0.734905724613499
"ENSG00000224790.3","HLCS-AS1","122455337",18.8209139908572,0.0576306444710708,0.244762091086933,0.525687363303331,0.599105445219776,0.735019741641905
"ENSG00000171150.9","SOCS5","9655",1041.62911877641,0.037458515722323,0.0741972402992274,0.525455928412001,0.599266282706391,0.735130049796581
"ENSG00000139719.11","VPS33A","65082",883.435724972669,-0.042275302391114,0.0842182294168322,-0.525335465792087,0.599350006886359,0.735130049796581
"ENSG00000151338.21","MIPOL1","145282",758.671417253565,-0.0431055614888965,0.0860211869608682,-0.525284484974621,0.599385441275597,0.735130049796581
"ENSG00000137770.14","CTDSPL2","51496",1653.00152784558,0.0364481778006604,0.0720463643701181,0.525251329485473,0.599408486619479,0.735130049796581
"ENSG00000235277.1",NA,NA,98.6741688120045,-0.0706923861257487,0.185815262988652,-0.525277924886369,0.599390000955987,0.735130049796581
"ENSG00000247950.9","SEC24B-AS1","100533182",66.3393313600932,0.0704164951853355,0.210483781667027,0.524723216531273,0.599775615518456,0.735393579136285
"ENSG00000234602.9","MCIDAS","345643",82.1634846221954,-0.0708924985366743,0.19747585282606,-0.524696877803789,0.599793928106864,0.735393579136285
"ENSG00000284707.2",NA,NA,25.7240290581263,0.0601921611275337,0.24123102469342,0.524697037522022,0.599793817058434,0.735393579136285
"ENSG00000043039.7","BARX2","8538",27.5436448782935,-0.0626080599215729,0.235776185433272,-0.52469859594947,0.599792733519999,0.735393579136285
"ENSG00000206561.14","COLQ","8292",105.067474554293,0.0714313925234066,0.196916338599545,0.524559316865828,0.599889574532944,0.735458562763571
"ENSG00000235381.1",NA,NA,42.5636861460392,-0.0677775560375326,0.221762957159298,-0.524427525627958,0.599981215747561,0.735518627152576
"ENSG00000157554.20","ERG","2078",92.300275954791,-0.0702667466921234,0.188205871424012,-0.524290067867825,0.600076803934401,0.735583521263251
"ENSG00000285382.1",NA,NA,7.98506185691904,-0.0404599796760603,0.258133154150096,-0.524049820420575,0.600243888656685,0.735736041490632
"ENSG00000275857.1",NA,NA,15.1437153708488,0.0535486688672299,0.249074702604736,0.523900518373927,0.600347734245234,0.735811031539571
"ENSG00000231125.2",NA,NA,15.4374168437328,0.0516736632840291,0.250924029684844,0.523786218809222,0.600427239687222,0.735856180759368
"ENSG00000130653.16","PNPLA7","375775",193.24591849881,-0.0651966488205504,0.151425392585896,-0.52355784316089,0.600586109376411,0.735998581845064
"ENSG00000131778.20","CHD1L","9557",43.7530167211853,0.0685557125048007,0.220050078917959,0.523394753917825,0.600699574156755,0.736085324421444
"ENSG00000137038.8","DMAC1","90871",1153.08443619501,0.0430217905946688,0.086849605331504,0.523186301638338,0.60084461310247,0.736210742278166
"ENSG00000256751.6","PLBD1-AS1","101928290",80.0262267905184,-0.0705902182948008,0.20077189394697,-0.523018802824108,0.600961168512026,0.736301244114692
"ENSG00000142541.18","RPL13A","23521",85646.0083665164,0.0194029643134741,0.0393750797333687,0.522138502340954,0.601573900549356,0.736999608501399
"ENSG00000184047.20","DIABLO","56616",153.472958467354,-0.0666209574655287,0.159049928496817,-0.52198160026215,0.601683141631963,0.737081081161019
"ENSG00000249825.6","THBS4-AS1","101929215",10.5308132304771,0.0391703583290992,0.259086702870791,0.521910960733073,0.601732326429229,0.737088976603344
"ENSG00000272630.1",NA,NA,43.8254567729516,0.0686857188398711,0.21890996297136,0.521831140008592,0.601787906079202,0.737104703710363
"ENSG00000164221.13","CCDC112","153733",766.593168606509,0.0418175032799631,0.0843593529860052,0.521706180143229,0.601874921033138,0.737106582029364
"ENSG00000099992.16","TBC1D10A","83874",262.602375926996,-0.0585080899571062,0.12812966088547,-0.521766654927329,0.60183280911933,0.737106582029364
"ENSG00000197837.4","H4C16","121504",16.1577196650661,0.0539361010987361,0.248436293172146,0.521554185706037,0.60198076897416,0.737183862936047
"ENSG00000242028.8","HYPK","25764",42.5291357314617,0.0638265505705201,0.233741676317415,0.52138360019802,0.602099573609908,0.737276998471775
"ENSG00000261338.2",NA,NA,30.263729511365,0.0601509708687228,0.240282556191816,0.521054218157506,0.602329002322989,0.737453214117724
"ENSG00000197448.14","GSTK1","373156",2488.77054737532,0.0297929118985712,0.0597210868982212,0.521111040727488,0.602289420155553,0.737453214117724
"ENSG00000110429.14","FBXO3","26273",1144.68044810859,0.039419754603225,0.0791221248925159,0.520882446845432,0.602448664030302,0.737547359967813
"ENSG00000169951.10","ZNF764","92595",370.009312306993,-0.0561734044289981,0.121545856867178,-0.520811541433942,0.602498062261006,0.737555478545805
"ENSG00000236603.2",NA,NA,29.0264300641174,-0.0607324754980349,0.237449871322563,-0.520494314107481,0.60271908985286,0.737773683270809
"ENSG00000197536.11",NA,NA,18.1276420811924,0.052161718811016,0.250111499166318,0.520227660836024,0.602904908293659,0.737910933491523
"ENSG00000004948.16","CALCR","799",91.6514483263172,-0.0702969230212611,0.194673515182921,-0.520210611311958,0.60291679020231,0.737910933491523
"ENSG00000279168.2",NA,NA,29.1192439711519,-0.0620362652750593,0.235719379003477,-0.519996112865418,0.603066284371266,0.738041522868781
"ENSG00000124370.11","MCEE","84693",327.727854027102,-0.0597575852348561,0.133027543926627,-0.519788762596648,0.603210812486187,0.738061275071782
"ENSG00000109118.14","PHF12","57649",2549.67349377354,0.0278183376748232,0.054610344568223,0.51979984829863,0.603203085091585,0.738061275071782
"ENSG00000142530.11","GARIN5A","112703",122.801640215374,0.0690165365743237,0.171671999688372,0.519845278157384,0.603171418239147,0.738061275071782
"ENSG00000278987.1",NA,NA,19.1301836797613,0.0561996851772196,0.245539151296669,0.519662305302616,0.603298963903411,0.738116765854017
"ENSG00000168040.5","FADD","8772",2899.55670448456,-0.0268439508985104,0.0528033822208935,-0.519454319864588,0.603443959923404,0.738241791362632
"ENSG00000117010.17","ZNF684","127396",213.941137750367,-0.0660242384364199,0.157536100947864,-0.519385470785105,0.603491961170348,0.738248146002541
"ENSG00000160401.15","CFAP157","286207",9.86601202373556,0.0438172207554392,0.256270691316348,0.519176488077999,0.603637673420219,0.738374020555011
"ENSG00000197780.11","TAF13","6884",2530.45660671795,0.0269704061371799,0.0529716061592225,0.518993768817631,0.603765086555387,0.738477495229376
"ENSG00000064703.13","DDX20","11218",2147.45658695556,-0.0313472850628086,0.0622849923049071,-0.518463865695011,0.604134665011454,0.738673559369899
"ENSG00000135272.13","MDFIC","29969",39.3409281899147,0.0669537494807431,0.223909581637464,0.518492650314986,0.604114586703798,0.738673559369899
"ENSG00000102606.20","ARHGEF7","8874",1517.48678864672,0.0322078706066203,0.0638350417029072,0.518456872893194,0.604139542787454,0.738673559369899
"ENSG00000275479.1",NA,NA,10.9631980415566,-0.045254742284386,0.254930148262222,-0.518692395827882,0.603975265280088,0.738673559369899
"ENSG00000268292.1",NA,NA,8.89019513874364,-0.0410306557667902,0.257513381091373,-0.518472642109403,0.604128543115023,0.738673559369899
"ENSG00000260418.1",NA,NA,79.0640674648797,0.0704450964161799,0.198200366964234,0.518039343211241,0.604430819502908,0.738977308460737
"ENSG00000183684.8","ALYREF","10189",6325.60255227431,0.0225149137868645,0.0448381377712443,0.51771052435411,0.604660254197407,0.73920541177348
"ENSG00000109705.8","NKX3-2","579",72.834444840762,0.0699999500015867,0.205133080782046,0.517301637276119,0.60494561130226,0.73944943032949
"ENSG00000147140.17","NONO","4841",21467.8814954548,-0.0176352705718421,0.0336688442828605,-0.517327526916329,0.604927541460352,0.73944943032949
"ENSG00000204334.8","ERICH2","285141",72.2916173734765,0.0683408271478772,0.217355427829972,0.517100568339609,0.605085956905151,0.739463112170311
"ENSG00000271850.2","LINC02343","105370158",20.5770520882623,-0.0571735428800878,0.24293433167663,-0.517216550873037,0.605004999612458,0.739463112170311
"ENSG00000260778.5","MIR3677HG","106660606",52.0087288550287,0.0675641235131313,0.22097323362622,0.517039888805417,0.605128313931323,0.739463112170311
"ENSG00000141371.13","CHCT1","124773",12.8807349098434,0.0458332390411925,0.254794145106229,0.517072875631951,0.605105287487615,0.739463112170311
"ENSG00000132376.20","INPP5K","51763",1726.53825882042,-0.0358080611054144,0.0719348992312015,-0.516870236880393,0.605246745606817,0.739555432530478
"ENSG00000159593.15","NAE1","8883",2650.66606160771,-0.0260360662769298,0.0514280005932893,-0.516657907980087,0.605394984124384,0.739684158427851
"ENSG00000162642.14","C1orf52","148423",859.516118207427,-0.0487795083760722,0.10267557859327,-0.516200748625263,0.605714207483524,0.739923815574491
"ENSG00000225062.2","CATIP-AS1","101928513",13.4548886281956,-0.0484494584365458,0.252233068888501,-0.516298017624216,0.605646280574509,0.739923815574491
"ENSG00000229891.4","LINC01315","102723775",14.23305774613,0.0455443401944932,0.254967314220217,0.516192677658396,0.605719843922108,0.739923815574491
"ENSG00000081177.19","EXD2","55218",2775.16834497869,0.0260846303896571,0.0514428436391741,0.516022399479809,0.605838764825544,0.739964259077998
"ENSG00000142534.7","RPS11","6205",43764.5554968372,-0.0192523550909587,0.0376982252950635,-0.516044143120873,0.605823578660351,0.739964259077998
"ENSG00000008018.9","PSMB1","5689",14737.3219420732,0.0212508109413885,0.04142206672232,0.515881784591459,0.605936977004676,0.740031804080635
"ENSG00000182600.10","SNORC","389084",58.0261787431276,-0.0686029200251189,0.210853304138182,-0.515571494749634,0.60615372351061,0.740170145594977
"ENSG00000200534.1","SNORA33","594839",106.36395620028,-0.0694829766743926,0.193777473121994,-0.515535304181433,0.606179005936649,0.740170145594977
"ENSG00000164548.12","TRA2A","29896",2308.33498933322,0.0304425800446407,0.0605957064576888,0.515542890719163,0.606173706006229,0.740170145594977
"ENSG00000244005.13","NFS1","9054",1979.95728192982,0.0284828554853867,0.0564397986421716,0.515203435936383,0.606410868289307,0.740400837841938
"ENSG00000006194.11","ZNF263","10127",768.752237945146,-0.0400470674673846,0.0818656728263588,-0.515063391082711,0.606508723621369,0.740448935966221
"ENSG00000177427.13","MIEF2","125170",626.500863322161,-0.0465821157801685,0.098840004268595,-0.515024168786162,0.606536131183741,0.740448935966221
"ENSG00000070831.18","CDC42","998",49.0298875326557,0.0671285332526301,0.220995522690927,0.514914949997573,0.606612453465857,0.740489692275776
"ENSG00000165197.5","VEGFD","2277",11.3962396560299,0.047832890347198,0.253166865835284,0.514828268218965,0.606673029900847,0.740511223276241
"ENSG00000204584.1",NA,NA,14.9323260573189,0.0480975064261999,0.252940150762347,0.514493339623387,0.60690711579896,0.740744523642523
"ENSG00000166912.17","MTMR10","54893",442.425404163044,-0.0539346266319288,0.117012789591367,-0.514294551593632,0.607046070384973,0.74080926477917
"ENSG00000152229.18","PSTPIP2","9050",193.367044913676,0.0659997719089772,0.158949169845002,0.514307533087793,0.607036995772436,0.74080926477917
"ENSG00000048342.18","CC2D2A","57545",279.282974565981,-0.0579895887467191,0.12940835079584,-0.513993218459079,0.607256731992307,0.741013910701148
"ENSG00000203780.12","FANK1","92565",258.583315773574,0.0592646355267276,0.13260668786422,0.513776254471847,0.607408431443257,0.741146583321806
"ENSG00000155229.21","MMS19","64210",2784.15956374925,-0.0254757847480501,0.05063232836284,-0.513225166381383,0.607793823759394,0.74151190467986
"ENSG00000225450.1",NA,NA,12.8577467005518,0.0493978108585898,0.251747853088292,0.513271415151141,0.607761476425372,0.74151190467986
"ENSG00000027075.17","PRKCH","5583",3502.41656081183,-0.0238245705844155,0.0472326424347983,-0.51275308641315,0.608124050038608,0.741862302254074
"ENSG00000151726.16","ACSL1","2180",3174.54847916773,0.031131755749478,0.0621060487873553,0.512138932090254,0.608553778883436,0.742311451327665
"ENSG00000261242.1",NA,NA,15.5783757452606,-0.0487212530304447,0.251563629904475,-0.512103872553528,0.608578314410406,0.742311451327665
"ENSG00000136059.16","VILL","50853",59.212940706556,0.068077079096762,0.214757504806004,0.511868787654569,0.60874284398941,0.742338499731923
"ENSG00000249673.9",NA,NA,891.405710576149,-0.0392270930441831,0.080586537828368,-0.511814266629858,0.608781004612493,0.742338499731923
"ENSG00000216331.2",NA,NA,11.459658547034,0.0466407309513754,0.253922054804615,0.511879168919458,0.608735578004252,0.742338499731923
"ENSG00000140694.18","PARN","5073",3136.06209413827,0.028589765003451,0.057067481550781,0.511904914246782,0.608717558674376,0.742338499731923
"ENSG00000185721.13","DRG1","4733",2551.16612815105,0.0307456955167188,0.061661146609827,0.511764683046892,0.608815710321716,0.742338499731923
"ENSG00000231784.8",NA,NA,45.6730535758004,0.0662930765561426,0.222900857533422,0.511625300731821,0.608913274791695,0.742352490955576
"ENSG00000289513.2",NA,NA,35.2741027949934,0.0626851221927817,0.233301837849215,0.51163505707983,0.608906445342138,0.742352490955576
"ENSG00000066135.13","KDM4A","9682",1380.14077544215,-0.0340372531721175,0.0690592693613085,-0.511205610094187,0.609207090762212,0.742403275537215
"ENSG00000164182.12","NDUFAF2","91942",1337.99857466055,0.0344586877557119,0.0697354001436233,0.511282180563011,0.60915348079722,0.742403275537215
"ENSG00000070367.16","EXOC5","10640",4398.69324582069,-0.0258084855448748,0.0515174783611231,-0.511258004076413,0.60917040746962,0.742403275537215
"ENSG00000261596.2",NA,NA,18.1956338965429,0.0468317711951074,0.253578318079954,0.511196859009236,0.609213217870965,0.742403275537215
"ENSG00000235034.7","C19orf81","342918",108.956998789397,0.0692898041697595,0.186314397820059,0.511318196977333,0.609128265029709,0.742403275537215
"ENSG00000134597.17","RBMX2","51634",1627.34106159622,0.0303138881025161,0.0607831267278689,0.511456643768817,0.609031340156569,0.742403275537215
"ENSG00000260081.2",NA,NA,66.372769934419,-0.0689140507367942,0.199470160186161,-0.510764804199407,0.609515756930412,0.742719476013699
"ENSG00000178814.17","OPLAH","26873",71.2634183074073,-0.0686956862488684,0.203164152395606,-0.51066287268506,0.609587142482307,0.742742556568068
"ENSG00000096872.17","IFT74","80173",521.136331856144,-0.0481104146377909,0.10230985280294,-0.510614767607102,0.609620833133539,0.742742556568068
"ENSG00000106346.12","USP42","84132",1226.00362017299,0.0352730093544873,0.0716455876526699,0.510377649194744,0.609786912386648,0.74289241954084
"ENSG00000104915.15","STX10","8677",2655.37171136192,-0.0256790010887407,0.0513546991980081,-0.510310937656317,0.609833641198294,0.742896869118159
"ENSG00000187860.11","CCDC157","550631",129.786496304216,0.0670873146012682,0.167507940332053,0.510210424669789,0.60990404960039,0.742930162410534
"ENSG00000143434.17","SEMA6C","10500",29.7919913150633,0.0579083411127126,0.2415973178449,0.509883381474544,0.610133165269226,0.743000495557869
"ENSG00000182898.4","TCHHL1","126637",18.6676298704016,0.0555845829980434,0.244675820067673,0.50991889972407,0.610108280506031,0.743000495557869
"ENSG00000160339.16","FCN2","2220",49.5154959008445,-0.0672531954346014,0.214493430470645,-0.509820529611301,0.610177201587969,0.743000495557869
"ENSG00000188316.15","ENO4","387712",27.0865480713776,-0.0544464311336044,0.245300970286339,-0.509831925020311,0.610169217442074,0.743000495557869
"ENSG00000255529.9","POLR2M","81488",885.834251249923,-0.0376318663999126,0.0772843709552749,-0.509870369935674,0.610142281514366,0.743000495557869
"ENSG00000143799.14","PARP1","142",7658.23836337577,-0.0200988090527496,0.0400235572999113,-0.509447915468945,0.610438297687239,0.743265947607605
"ENSG00000095637.23","SORBS1","10580",27.8085072287253,0.062187399764812,0.233504725289809,0.509323355475281,0.610525589725657,0.74331975435289
"ENSG00000255108.1",NA,NA,10.7833043076228,-0.0425104825467505,0.256033746642464,-0.509250981658837,0.610576312069467,0.743329032750954
"ENSG00000213639.11","PPP1CB","5500",8419.59181503671,0.0183989338092486,0.0365977846722989,0.508596804179436,0.611034869508408,0.743453999365433
"ENSG00000144426.19","NBEAL1","65065",959.77114060901,0.0378751019411654,0.077819384975755,0.508551061116776,0.611066939638467,0.743453999365433
"ENSG00000163521.16","GLB1L","79411",100.655734549429,0.0689744954725768,0.193958238815042,0.508804121736823,0.610889530024112,0.743453999365433
"ENSG00000275160.1","RPL7AP45","100132678",50.4163265041007,0.0677557518332911,0.213906388518912,0.508576652047968,0.611048997929942,0.743453999365433
"ENSG00000237840.7","FAM21FP","100288690",10.5524064069413,-0.0418736307027816,0.256409725411223,-0.508958700690985,0.61078117278942,0.743453999365433
"ENSG00000265975.1",NA,NA,13.8010799766184,-0.0430192087268283,0.255739093101129,-0.508990366872839,0.610758976383012,0.743453999365433
"ENSG00000188895.12","MSL1","339287",3459.21768055797,0.023563295802492,0.0470415348440676,0.508649273982165,0.610998084228329,0.743453999365433
"ENSG00000265148.7","TSPOAP1-AS1","100506779",13.8923195580263,-0.0436722067284119,0.255277565343199,-0.508818718889434,0.610879297302368,0.743453999365433
"ENSG00000178078.12","STAP2","55620",1901.55328062076,0.0362427299525995,0.0741028394091261,0.50874038365379,0.610934211824941,0.743453999365433
"ENSG00000271858.5","LOC101928965","101928965",18.4125888366689,0.050645877609826,0.249995451772965,0.50846785701938,0.611125275341412,0.743472523881065
"ENSG00000168329.14","CX3CR1","1524",11.7742218121384,0.0426818437401737,0.256215083761639,0.5083194618071,0.611229323687583,0.743494210489213
"ENSG00000074657.14","ZNF532","55205",245.897850080632,-0.059094021289141,0.135172067962127,-0.508372522246607,0.611192119085879,0.743494210489213
"ENSG00000068796.19","KIF2A","3796",3576.79716159618,0.0260768205299216,0.0523627692536418,0.508188359194932,0.611321253735915,0.743553589246745
"ENSG00000213881.3",NA,NA,32.7427671923332,-0.0636992144588475,0.227688205044086,-0.508100384043792,0.611382945947781,0.743576183766956
"ENSG00000183186.8","C2CD4C","126567",182.93595684446,-0.0641464485718247,0.155682584878842,-0.507852598100339,0.611556719639424,0.743735081228511
"ENSG00000122643.23","NT5C3A","51251",2370.75081066075,-0.0288330838033965,0.0583528491719643,-0.507529274138169,0.611783501457232,0.743958245190163
"ENSG00000272368.2",NA,NA,41.7043936326482,0.0667216644254873,0.218143430443535,0.507467979157081,0.611826498407287,0.743958245190163
"ENSG00000120451.11","SNX19","399979",2240.88221202716,0.028259073902296,0.0567492519220242,0.507055219722676,0.612116074011371,0.744257882994931
